Date,RSI,ATR,ADX,MACD
2024-01-16,72.0592,1.4748,26.7843,1.8922000000000025
2024-01-12,71.0961,1.4249,24.2499,1.6402
2024-01-11,73.3312,1.4852,22.1487,1.4649
2024-01-10,70.1516,1.4621,19.8858,1.2085000000000008
2024-01-09,66.9357,1.4623,17.7289,0.9116999999999962
2024-01-08,56.6152,1.3722,15.512,0.6426999999999978
2024-01-05,51.5068,1.2333,14.0448,0.38050000000000495
2024-01-04,47.7236,1.2091,14.3882,0.36129999999999995
2024-01-03,46.1405,1.2258,15.1349,0.4435000000000002
2024-01-02,55.9555,1.2536,15.5669,0.5856999999999957
2023-12-29,59.7748,1.2019,16.3023,0.6976999999999975
2023-12-28,58.9984,1.1985,16.7271,0.6925999999999988
2023-12-27,58.4197,1.2544,16.2918,0.6760999999999981
2023-12-26,56.0504,1.3051,16.0079,0.6558999999999955
2023-12-22,57.3183,1.3463,15.7722,0.6345000000000027
2023-12-21,55.7459,1.3794,15.7024,0.6437000000000026
2023-12-20,60.2781,1.4099,15.8697,0.6298999999999992
2023-12-19,59.44,1.3721,16.0497,0.6925000000000026
2023-12-18,59.3573,1.3868,15.3777,0.6102999999999952
2023-12-15,55.0825,1.3748,14.3625,0.4485000000000028
2023-12-14,55.9709,1.3818,13.9744,0.3562000000000012
2023-12-13,53.2525,1.3921,14.1324,0.28819999999999624
2023-12-12,46.9228,1.4234,14.1102,0.22390000000000043
2023-12-11,53.0064,1.4083,14.8466,0.18249999999999744
2023-12-08,49.2153,1.3858,15.7559,0.23179999999999978
2023-12-07,45.1079,1.4008,16.0603,0.20179999999999865
2023-12-06,51.675,1.422,17.2594,0.25330000000000297
2023-12-05,42.7377,1.3795,18.5507,0.42660000000000053
2023-12-04,45.4474,1.3834,19.2242,0.5334000000000003
2023-12-01,47.5115,1.3549,19.4324,0.7697000000000003
2023-11-30,55.3174,1.3812,20.5907,0.9325000000000045
2023-11-29,57.391,1.3553,22.0419,1.1262000000000043
2023-11-28,56.7851,1.3872,22.4572,1.2177000000000007
2023-11-27,54.9723,1.4286,23.2633,1.3491
2023-11-24,58.4723,1.4709,23.9451,1.4543999999999997
2023-11-22,66.5933,1.4936,24.5864,1.6149999999999949
2023-11-21,68.3407,1.4052,25.277,1.7008999999999972
2023-11-20,65.8701,1.4137,24.4532,1.6608000000000018
2023-11-17,67.1371,1.4173,23.5659,1.5381
2023-11-16,64.6183,1.4717,23.0529,1.4722000000000008
2023-11-15,72.263,1.493,22.6061,1.3481999999999985
2023-11-14,71.6303,1.4726,22.1249,1.2304999999999993
2023-11-13,68.017,1.4925,20.8127,0.9842999999999975
2023-11-10,65.5612,1.5291,19.7172,0.761099999999999
2023-11-09,65.4621,1.5297,18.8369,0.4941999999999993
2023-11-08,61.1634,1.52,18.0019,0.2873000000000019
2023-11-07,59.8708,1.5668,17.7827,0.05740000000000123
2023-11-06,58.4047,1.6058,17.9051,-0.1740000000000066
2023-11-03,53.8483,1.6496,18.1944,-0.44599999999999795
2023-11-02,51.1278,1.6379,18.8546,-0.7106999999999957
2023-11-01,39.4157,1.644,20.1707,-0.8858000000000033
2023-10-31,36.9232,1.6473,20.4897,-0.9759999999999991
2023-10-30,39.1165,1.6255,19.4972,-0.9197999999999951
2023-10-27,39.2627,1.6518,19.0992,-0.8733999999999966
2023-10-26,41.6958,1.6872,18.1186,-0.7342000000000013
2023-10-25,47.5417,1.6344,17.0625,-0.5281999999999982
2023-10-24,46.0833,1.598,16.8391,-0.4054000000000002
2023-10-23,36.6715,1.6435,17.3577,-0.4346000000000032
2023-10-20,38.9285,1.5929,17.5147,-0.3954999999999984
2023-10-19,42.2966,1.6084,16.9512,-0.17830000000000013
2023-10-18,41.1675,1.6233,16.842,0.029000000000003467
2023-10-17,46.5887,1.5857,16.6533,0.2834000000000003
2023-10-16,51.3233,1.4297,16.8528,0.42680000000000007
2023-10-13,61.7168,1.4387,17.3257,0.38400000000000034
2023-10-12,61.0095,1.4081,17.4757,0.3884000000000043
2023-10-11,58.7635,1.4181,16.5201,0.2371999999999943
2023-10-10,55.101,1.4456,15.9822,0.054899999999996396
2023-10-09,53.056,1.4668,15.8299,-0.0759000000000043
2023-10-06,50.1312,1.4724,16.1662,-0.18829999999999814
2023-10-05,49.4873,1.4501,16.5285,-0.37890000000000157
2023-10-04,48.1483,1.4838,17.6163,-0.5073000000000008
2023-10-03,52.6323,1.5325,18.4931,-0.597999999999999
2023-10-02,49.4413,1.5055,19.4374,-0.6515999999999948
2023-09-29,48.6024,1.4925,20.9291,-0.8393999999999977
2023-09-28,42.6524,1.5261,21.6571,-0.9363000000000028
2023-09-27,42.0601,1.5412,21.7787,-1.0046000000000035
2023-09-26,40.6188,1.5641,21.33,-1.0138999999999996
2023-09-25,38.8589,1.5949,20.7947,-0.9543999999999997
2023-09-22,38.7808,1.613,19.9453,-0.8962000000000003
2023-09-21,38.8074,1.6527,18.6295,-0.7465999999999937
2023-09-20,43.9481,1.683,17.1986,-0.48440000000000083
2023-09-19,44.5815,1.6833,16.1992,-0.26720000000000255
2023-09-18,40.8979,1.7386,15.4978,-0.11630000000000251
2023-09-15,47.9744,1.7,14.7425,0.032399999999995543
2023-09-14,49.8557,1.693,14.8622,0.22860000000000014
2023-09-13,45.4526,1.7574,15.8196,0.30460000000000065
2023-09-12,45.8346,1.7829,16.8114,0.40690000000000026
2023-09-11,49.8062,1.8322,17.7106,0.5942000000000007
2023-09-08,49.2092,1.8308,18.679,0.7932000000000059
2023-09-07,48.0475,1.869,19.972,0.9954999999999998
2023-09-06,56.4274,1.8659,21.5083,1.171199999999999
2023-09-05,55.8832,1.858,22.3422,1.2949999999999946
2023-09-01,60.7659,1.9248,22.4134,1.2832000000000008
2023-08-31,59.9595,1.9453,22.3005,1.2535000000000025
2023-08-30,59.2759,2.0345,21.6278,1.1111000000000004
2023-08-29,54.1294,2.0755,20.9035,0.9225999999999956
2023-08-28,53.709,2.0284,20.4123,0.7174000000000049
2023-08-25,55.0585,2.0235,20.6871,0.6433999999999997
2023-08-24,64.0987,1.9654,20.9047,0.6228000000000051
2023-08-23,54.7273,1.8743,19.8202,0.4709000000000003
2023-08-22,62.648,1.8654,19.8556,0.27490000000000236
2023-08-21,52.3781,1.7894,19.8092,0.16810000000000258
2023-08-18,45.2398,1.6375,20.2671,-0.1027999999999949
2023-08-17,50.2639,1.616,20.805,-0.07370000000000232
2023-08-16,52.4941,1.6587,22.2297,-0.04019999999999868
2023-08-15,52.6519,1.6887,23.8384,-0.011299999999998533
2023-08-14,33.8494,1.6988,25.3654,-0.020400000000002194
2023-08-11,38.2263,1.5612,26.6333,-0.012700000000002376
2023-08-10,39.7701,1.5468,26.508,0.2922000000000011
2023-08-09,49.3329,1.5321,27.0616,0.5212000000000003
2023-08-08,52.5463,1.4554,27.8429,0.7888999999999982
2023-08-07,54.0017,1.4628,29.9005,0.9044000000000025
2023-08-04,53.4166,1.5002,31.6804,0.9621000000000066
2023-08-03,47.5951,1.5196,33.5972,1.0965999999999951
2023-08-02,59.4113,1.5351,36.0384,1.2691999999999979
2023-08-01,63.9752,1.4133,38.6674,1.4960999999999984
2023-07-31,66.1875,1.4549,39.1804,1.536200000000001
2023-07-28,65.8674,1.5188,39.2003,1.5424000000000007
2023-07-27,65.3396,1.549,39.2715,1.5257000000000005
2023-07-26,63.5923,1.5187,39.3481,1.568800000000003
2023-07-25,59.4787,1.5262,40.0715,1.646499999999996
2023-07-24,58.6348,1.5228,40.5693,1.698599999999999
2023-07-21,64.9574,1.5577,41.646,1.8491
2023-07-20,69.705,1.5418,42.7517,2.045100000000005
2023-07-19,76.627,1.5047,43.0653,2.1421999999999954
2023-07-18,74.7723,1.5377,41.5895,2.076599999999999
2023-07-17,73.7269,1.4897,40.0002,1.9202000000000012
2023-07-14,75.807,1.5095,38.6927,1.797699999999999
2023-07-13,70.3478,1.3928,37.2846,1.7162000000000006
2023-07-12,65.0865,1.3267,36.425,1.535499999999999
2023-07-11,62.8088,1.3111,36.5643,1.4938000000000002
2023-07-10,64.0458,1.3588,37.4809,1.5711000000000013
2023-07-07,62.7491,1.374,38.468,1.6698999999999984
2023-07-06,60.8797,1.3942,38.9268,1.7387999999999977
2023-07-05,62.6572,1.4268,40.0893,1.842100000000002
2023-07-03,64.9695,1.4526,40.4523,1.9254999999999995
2023-06-30,62.1257,1.5108,41.0115,1.994100000000003
2023-06-29,61.705,1.4942,41.8232,2.063900000000004
2023-06-28,58.5582,1.5322,43.314,2.273699999999998
2023-06-27,59.2581,1.5456,44.9195,2.4783000000000044
2023-06-26,68.3247,1.5498,46.6484,2.6262000000000043
2023-06-23,68.3422,1.4642,48.5104,2.9033999999999978
2023-06-22,67.8028,1.4992,48.5486,3.054400000000001
2023-06-21,74.8028,1.5229,48.3316,3.119800000000005
2023-06-20,73.7901,1.5072,48.0978,3.155700000000003
