Date,RSI,ATR,ADX,MACD
2024-06-03,42.6941,0.9141,31.8532,-0.9586000000000006
2024-05-31,35.0622,0.9068,32.7527,-0.9847000000000001
2024-05-30,34.9629,0.8986,33.5525,-1.0603999999999978
2024-05-29,36.2764,0.9342,33.6583,-1.0747999999999998
2024-05-28,38.7973,0.933,33.8107,-1.0715000000000003
2024-05-24,32.8694,0.9502,34.4527,-1.1457999999999977
2024-05-23,39.1216,0.9515,34.5968,-1.189499999999999
2024-05-22,42.1164,0.8947,34.752,-1.1631999999999962
2024-05-21,42.572,0.8894,35.9917,-1.2483999999999966
2024-05-20,41.4804,0.9104,37.888,-1.371299999999998
2024-05-17,42.6978,0.93,40.0851,-1.544599999999999
2024-05-16,39.3113,0.9618,42.0392,-1.7161000000000044
2024-05-15,37.3111,0.9601,44.1437,-1.9301999999999992
2024-05-14,30.8807,0.9889,45.2392,-2.098600000000001
2024-05-13,25.3616,1.0191,45.9857,-2.2605999999999966
2024-05-10,26.3552,0.9997,46.7897,-2.3800000000000026
2024-05-09,22.6009,1.0296,46.6618,-2.4308999999999976
2024-05-08,22.7897,1.0644,46.4183,-2.4848999999999997
2024-05-07,25.9204,1.0737,45.8134,-2.508499999999998
2024-05-06,25.9964,1.0921,45.5674,-2.570999999999998
2024-05-03,23.8422,1.1402,44.9429,-2.642699999999998
2024-05-02,20.6313,1.1864,43.8866,-2.676099999999998
2024-05-01,17.1378,1.2411,42.2026,-2.6404000000000067
2024-04-30,18.723,1.2594,40.3891,-2.542499999999997
2024-04-29,20.3722,1.2847,38.546,-2.390500000000003
2024-04-26,19.7317,1.3196,36.7457,-2.2515
2024-04-25,26.6484,1.0809,34.8069,-2.0936999999999983
2024-04-24,27.6185,1.1035,34.2569,-2.1872000000000043
2024-04-23,23.0674,1.1199,33.5036,-2.2132999999999967
2024-04-22,23.2744,1.1741,31.87,-2.192299999999996
2024-04-19,25.1479,1.2267,30.0682,-2.1465999999999994
2024-04-18,25.9342,1.2487,28.1682,-2.035899999999998
2024-04-17,27.8286,1.2755,26.3495,-1.9497
2024-04-16,28.3086,1.3059,24.6349,-1.8757999999999981
2024-04-15,26.7206,1.3496,22.9536,-1.8126000000000033
2024-04-12,28.3697,1.3765,21.1947,-1.7105999999999995
2024-04-11,30.3498,1.3283,19.3005,-1.492999999999995
2024-04-10,32.0036,1.3856,17.8662,-1.3891999999999953
2024-04-09,32.0861,1.3924,16.3215,-1.1929999999999978
2024-04-08,33.6723,1.404,14.785,-1.0390999999999977
2024-04-05,35.641,1.4397,13.374,-0.7922999999999973
2024-04-04,39.3745,1.4576,12.1102,-0.539200000000001
2024-04-03,42.0461,1.4876,11.2934,-0.3113000000000028
2024-04-02,52.3222,1.3188,10.6672,-0.07620000000000005
2024-04-01,54.0969,1.3427,10.9198,-0.13870000000000005
2024-03-28,51.8969,1.3516,10.6262,-0.2750000000000057
2024-03-27,46.4069,1.3878,10.8475,-0.4095999999999975
2024-03-26,43.5118,1.3545,11.639,-0.5352000000000032
2024-03-25,37.9168,1.4122,11.2574,-0.5082999999999984
2024-03-22,42.9897,1.3687,10.8004,-0.45050000000000523
2024-03-21,46.1064,1.4199,11.3903,-0.44480000000000075
2024-03-20,46.1064,1.4226,12.2079,-0.4157999999999973
2024-03-19,42.5128,1.4102,12.6089,-0.35079999999999956
2024-03-18,45.7266,1.422,12.4204,-0.24739999999999895
2024-03-15,42.6598,1.4717,13.0438,-0.17840000000000344
2024-03-14,45.5742,1.524,13.5229,-0.08080000000000354
2024-03-13,50.8698,1.5773,14.1516,0.03399999999999892
2024-03-12,53.3429,1.5433,15.1628,0.13170000000000215
2024-03-11,48.2924,1.6008,15.2535,0.05189999999999628
2024-03-08,61.6823,1.6272,15.5679,-0.012399999999999523
2024-03-07,57.9314,1.5524,15.6341,-0.0075999999999964984
2024-03-06,49.5913,1.5265,14.6957,-0.21799999999999642
2024-03-05,53.4153,1.4654,14.1835,-0.3181999999999974
2024-03-04,51.8276,1.3559,14.005,-0.3054000000000059
2024-03-01,46.838,1.2478,12.7703,-0.531400000000005
2024-02-29,39.8409,1.251,12.9397,-0.6319000000000017
2024-02-28,40.1713,1.2589,13.776,-0.6734000000000009
2024-02-27,44.1018,1.2933,13.9754,-0.6096999999999966
2024-02-26,45.3741,1.3353,14.713,-0.5942000000000007
2024-02-23,43.0871,1.3726,15.7877,-0.5917999999999992
2024-02-22,51.3679,1.4135,16.7918,-0.5803000000000011
2024-02-21,50.2255,1.3586,17.873,-0.5561000000000007
2024-02-20,49.0017,1.3405,19.0209,-0.5664999999999978
2024-02-16,47.7548,1.3105,19.9821,-0.6773000000000025
2024-02-15,51.4359,1.3275,21.3092,-0.707099999999997
2024-02-14,46.497,1.3345,22.4446,-0.7892999999999972
2024-02-13,41.6657,1.3512,23.9074,-0.8967999999999989
2024-02-12,43.3963,1.3584,24.9135,-0.9172000000000011
2024-02-09,38.2681,1.3313,26.4068,-1.0175999999999945
2024-02-08,38.9309,1.348,26.5766,-1.0583000000000027
2024-02-07,39.5673,1.403,26.1545,-1.013300000000001
2024-02-06,38.5244,1.4695,25.8258,-0.9692999999999969
2024-02-05,37.4467,1.5338,25.1399,-0.8950999999999993
2024-02-02,38.6125,1.5968,24.4815,-0.7777999999999992
2024-02-01,39.0582,1.586,23.7629,-0.5996000000000024
2024-01-31,36.4232,1.6257,23.4046,-0.4399000000000015
2024-01-30,39.4253,1.6426,23.0187,-0.2015999999999991
2024-01-29,39.5353,1.6969,22.8454,0.12169999999999703
2024-01-26,40.777,1.7378,22.6587,0.44010000000000105
2024-01-25,63.8265,1.401,22.6888,0.8593000000000046
2024-01-24,60.8997,1.4078,22.3471,0.7890000000000015
2024-01-23,56.7931,1.4019,22.3094,0.7342000000000013
2024-01-22,60.924,1.3868,22.8252,0.6735000000000042
2024-01-19,52.8543,1.3773,23.0719,0.6537000000000006
2024-01-18,53.0192,1.3072,23.604,0.6257000000000019
2024-01-17,50.0539,1.2932,25.0244,0.7228000000000065
2024-01-16,52.9023,1.2857,26.3647,0.9043000000000063
2024-01-12,56.1593,1.3208,28.3692,1.0223000000000013
2024-01-11,55.5028,1.342,30.3298,1.1522999999999968
2024-01-10,59.6498,1.361,32.3414,1.2489999999999952
2024-01-09,58.8286,1.3624,34.3404,1.3714000000000013
2024-01-08,55.3823,1.4092,35.7913,1.4493999999999971
2024-01-05,55.2343,1.3757,37.3539,1.4878
2024-01-04,50.1882,1.3908,39.6055,1.6717000000000013
2024-01-03,56.4066,1.3521,42.4698,1.8843000000000032
2024-01-02,68.3256,1.3794,44.3317,2.1099999999999994
2023-12-29,76.1524,1.2732,45.7528,2.292100000000005
2023-12-28,80.1028,1.3105,44.6841,2.245199999999997
2023-12-27,79.7587,1.3574,42.9953,2.138399999999997
2023-12-26,76.1145,1.3791,41.1364,1.9339999999999975
2023-12-22,71.454,1.2943,39.3373,1.6709999999999994
2023-12-21,68.8519,1.3122,38.2142,1.5620999999999938
2023-12-20,70.0846,1.31,37.4956,1.492999999999995
2023-12-19,66.4603,1.3159,36.8087,1.5153999999999996
2023-12-18,70.6644,1.3283,36.2043,1.4317999999999955
2023-12-15,69.9914,1.3675,35.7815,1.401600000000002
2023-12-14,66.8654,1.3141,34.9908,1.2954000000000008
2023-12-13,63.3171,1.2254,34.229,1.239600000000003
2023-12-12,65.2712,1.2142,34.7169,1.211500000000001
2023-12-11,60.4086,1.2386,34.8688,1.2113000000000014
2023-12-08,53.8014,1.1798,35.0324,1.143100000000004
2023-12-07,53.308,1.1836,36.4518,1.2244000000000028
2023-12-06,57.9705,1.1794,38.4292,1.3655000000000044
2023-12-05,55.1248,1.1624,40.5587,1.6141999999999967
2023-12-04,65.1069,1.1957,42.3939,1.842800000000004
2023-12-01,74.6835,1.1317,44.2933,2.0646000000000058
2023-11-30,77.5826,1.0791,45.0467,2.1779999999999973
2023-11-29,77.4424,1.1105,43.6664,2.1948000000000008
2023-11-28,74.7767,1.1117,41.8702,2.1601
2023-11-27,74.6544,1.1423,40.2675,2.1555999999999997
2023-11-24,74.9072,1.1623,38.5415,2.1336999999999975
2023-11-22,77.7604,1.2221,36.8794,2.0867000000000004
2023-11-21,81.6377,1.2334,35.0894,2.025599999999997
2023-11-20,80.2358,1.219,33.1617,1.9211000000000027
2023-11-17,78.3842,1.2255,30.46,1.6492000000000004
2023-11-16,73.2814,1.2249,27.8521,1.371699999999997
2023-11-15,68.1011,1.1077,25.1655,1.0437000000000012
2023-11-14,64.5616,1.0844,23.2475,0.8851999999999975
2023-11-13,62.337,1.0601,21.9524,0.7904999999999944
2023-11-10,61.7927,1.087,21.2321,0.776600000000002
2023-11-09,60.8859,1.0803,20.3059,0.6843000000000004
2023-11-08,67.1134,1.1068,19.6697,0.6631
2023-11-07,64.5459,1.1054,18.9847,0.6143000000000001
2023-11-06,63.594,1.1183,17.9463,0.45759999999999934
2023-11-03,62.9868,1.1782,17.3142,0.3334999999999937
2023-11-02,61.2515,1.2193,16.6375,0.1635999999999953
2023-11-01,56.3668,1.2442,16.2557,-0.011499999999998067
2023-10-31,51.9963,1.2616,16.2104,-0.19379999999999598
2023-10-30,50.9369,1.2868,16.7417,-0.3445000000000036
2023-10-27,46.403,1.3071,17.8305,-0.4509000000000043
2023-10-26,33.9388,1.1157,19.0031,-0.565100000000001
2023-10-25,40.2778,1.1202,16.9604,-0.4001000000000019
2023-10-24,35.6025,1.0521,15.0222,-0.2149999999999963
2023-10-23,40.8863,1.0521,13.7586,-0.15149999999999864
2023-10-20,48.1428,0.9968,12.3977,0.00549999999999784
2023-10-19,50.6051,0.9669,12.391,0.09900000000000375
2023-10-18,47.0714,0.9777,13.2398,0.14159999999999684
2023-10-17,50.0937,1.0068,13.6407,0.19699999999999562
2023-10-16,51.8107,0.9715,14.0723,0.22279999999999944
2023-10-13,56.7354,0.9729,14.3375,0.20230000000000103
2023-10-12,57.2406,0.9736,14.8208,0.23239999999999839
2023-10-11,56.1529,0.9857,14.4748,0.18030000000000257
2023-10-10,53.2054,1.0123,14.3253,0.10719999999999885
2023-10-09,50.3654,1.0195,14.5095,0.05740000000000123
2023-10-06,51.4865,1.0457,15.4439,0.030000000000001137
2023-10-05,52.1201,1.0293,16.4502,-0.01839999999999975
2023-10-04,55.616,1.0707,16.9501,-0.049799999999997624
2023-10-03,48.2633,1.0626,17.4884,-0.09320000000000306
2023-10-02,50.3944,1.0479,18.0681,-0.12330000000000041
2023-09-29,50.623,1.0533,19.2936,-0.13689999999999714
2023-09-28,44.4808,1.0772,20.4122,-0.16109999999999758
2023-09-27,39.357,1.0635,21.8783,-0.15279999999999916
2023-09-26,40.4004,1.0701,22.7408,-0.08279999999999887
2023-09-25,39.4518,1.0661,23.6172,0.08569999999999567
2023-09-22,43.1404,1.1024,24.0899,0.2535999999999987
2023-09-21,41.6392,1.1308,24.9101,0.47520000000000095
2023-09-20,50.0805,1.1581,26.0623,0.7040999999999968
2023-09-19,63.2041,1.1178,27.4441,0.9819000000000031
2023-09-18,61.015,1.0464,28.8879,1.1570999999999998
2023-09-15,68.1906,1.0604,28.5867,1.1987000000000023
2023-09-14,72.025,1.0625,28.1045,1.2453000000000003
2023-09-13,71.9875,1.0985,26.5834,1.2075999999999993
2023-09-12,71.4545,1.1149,24.9453,1.1378999999999948
2023-09-11,70.0059,1.0889,22.5907,1.0174999999999983
2023-09-08,69.5864,1.1046,20.7064,0.8757999999999981
2023-09-07,64.652,1.105,18.6772,0.740399999999994
2023-09-06,63.5011,1.0697,16.7544,0.5399000000000029
2023-09-05,63.6437,1.0756,15.5026,0.39620000000000033
2023-09-01,60.3821,1.0865,13.5239,0.23400000000000176
2023-08-31,53.1143,1.0483,11.8284,0.03350000000000364
2023-08-30,51.6579,1.0336,10.9548,-0.07549999999999812
2023-08-29,48.3944,1.0462,10.936,-0.1525000000000034
2023-08-28,48.4477,1.0503,11.1196,-0.2265999999999977
2023-08-25,42.7728,1.0879,11.7831,-0.24869999999999948
2023-08-24,48.9056,1.0926,11.9794,-0.23640000000000327
2023-08-23,43.6056,1.0556,12.3492,-0.1512000000000029
2023-08-22,45.3746,1.0347,13.0971,-0.1792999999999978
2023-08-21,41.3455,1.0409,13.4755,-0.1034000000000006
2023-08-18,38.8458,1.034,13.0556,-0.03020000000000067
2023-08-17,45.2878,1.0583,12.2411,0.10290000000000532
2023-08-16,50.951,1.0459,11.5087,0.28819999999999624
2023-08-15,57.0976,1.0273,11.7769,0.42549999999999955
2023-08-14,52.6912,1.036,11.6453,0.4703000000000017
2023-08-11,51.3752,1.0218,11.5036,0.42960000000000065
2023-08-10,52.938,1.0562,12.2549,0.4503999999999948
2023-08-09,54.8755,1.0762,12.906,0.49149999999999494
2023-08-08,53.1231,1.0932,13.6071,0.5767999999999986
2023-08-07,57.7968,1.0736,14.3622,0.6033000000000044
2023-08-04,52.968,1.0957,14.0883,0.6072999999999951
2023-08-03,51.2322,1.0983,13.7933,0.6124000000000009
2023-08-02,56.5641,1.1149,14.0718,0.6495999999999995
2023-08-01,61.1695,1.0862,14.1974,0.7353999999999985
2023-07-31,69.391,1.114,13.0803,0.6936999999999998
2023-07-28,68.9481,1.0855,11.3214,0.6332999999999984
2023-07-27,60.3879,0.9851,9.5608,0.44120000000000203
2023-07-26,53.6213,0.9915,9.3223,0.4170999999999978
2023-07-25,53.4872,1.0056,9.6366,0.39920000000000044
2023-07-24,54.512,1.0121,10.1923,0.39639999999999986
2023-07-21,53.8374,1.0221,10.5976,0.43419999999999703
2023-07-20,53.721,1.0344,11.2593,0.4369999999999976
2023-07-19,58.24,1.0213,12.0183,0.49920000000000186
2023-07-18,57.6699,1.0618,11.5672,0.4626000000000019
2023-07-17,51.9898,1.0778,11.2006,0.4048999999999978
2023-07-14,55.8415,1.0454,10.8906,0.33859999999999957
2023-07-13,58.2322,1.0603,11.1954,0.3708000000000027
2023-07-12,56.0605,1.0906,10.835,0.33450000000000557
2023-07-11,51.6452,1.0976,10.6305,0.27239999999999753
2023-07-10,46.1593,1.1172,11.0381,0.2569999999999979
2023-07-07,46.8345,1.1233,11.7954,0.2895000000000003
2023-07-06,46.2732,1.1652,12.195,0.41550000000000153
2023-07-05,53.6957,1.1696,12.2506,0.5583999999999989
2023-07-03,55.0328,1.1752,13.0716,0.6787999999999954
2023-06-30,54.1993,1.2091,13.2927,0.7118000000000002
2023-06-29,54.1164,1.2531,13.8234,0.7616000000000014
2023-06-28,55.4405,1.2681,14.5887,0.8668000000000013
2023-06-27,53.9286,1.2853,14.8854,0.922699999999999
2023-06-26,53.8167,1.2923,15.2049,0.9278999999999975
2023-06-23,50.1426,1.317,15.7256,0.9966000000000008
2023-06-22,52.025,1.3113,16.6861,1.103900000000003
2023-06-21,62.0516,1.3281,17.8763,1.2536999999999985
2023-06-20,72.9334,1.263,18.6147,1.4076999999999984
2023-06-16,71.9228,1.1796,17.664,1.3743000000000016
2023-06-15,69.1011,1.1799,15.6333,1.1747999999999976
2023-06-14,64.8142,1.1798,13.6235,0.9580999999999982
2023-06-13,64.4897,1.1349,11.8678,0.6916000000000011
2023-06-12,55.449,1.1559,10.9818,0.5079999999999991
2023-06-09,58.5441,1.0971,10.5066,0.3498999999999981
2023-06-08,56.4127,1.0827,11.1382,0.31569999999999965
2023-06-07,54.682,1.1065,11.4188,0.21950000000000003
2023-06-06,48.7267,1.1584,12.1716,0.14759999999999707
2023-06-05,57.2676,1.1153,12.9824,0.08549999999999969
2023-06-02,57.8052,1.0827,13.7335,0.11459999999999937
2023-06-01,60.2026,1.1083,13.5936,0.005599999999997607
2023-05-31,50.1798,1.1242,13.2453,-0.11570000000000036
2023-05-30,50.1798,1.0132,12.8702,-0.2998000000000012
2023-05-26,34.986,1.0124,13.4653,-0.3857000000000035
2023-05-25,39.1565,0.9403,13.0929,-0.3910000000000018
2023-05-24,45.1543,0.851,11.7033,-0.23249999999999815
2023-05-23,50.3498,0.8644,11.951,-0.186399999999999
2023-05-22,48.8735,0.8714,12.7034,-0.1755999999999993
2023-05-19,47.0458,0.8905,13.0787,-0.23629999999999995
2023-05-18,42.4619,0.9033,13.7264,-0.27530000000000143
2023-05-17,45.6414,0.9057,14.564,-0.29609999999999914
2023-05-16,46.26,0.909,15.2179,-0.23760000000000048
2023-05-15,40.9056,0.9269,16.2504,-0.19440000000000168
2023-05-12,41.5733,0.927,17.4464,-0.19430000000000192
2023-05-11,44.6895,0.9697,17.9959,-0.10650000000000048
2023-05-10,48.7622,0.9576,18.6871,0.015999999999998238
2023-05-09,49.3064,0.9629,20.1202,0.0616000000000021
2023-05-08,51.1928,0.9722,21.2052,0.10580000000000211
2023-05-05,55.3732,1.0018,21.8116,0.09370000000000189
2023-05-04,50.1167,1.0276,22.0507,0.05509999999999948
2023-05-03,50.6021,1.0056,22.3082,-0.019899999999999807
2023-05-02,48.7177,0.9824,23.1918,-0.04439999999999955
2023-05-01,53.2081,0.996,24.6232,0.012599999999999056
2023-04-28,58.5605,1.0005,25.6115,0.03229999999999933
2023-04-27,36.4173,0.8741,26.0895,-0.01839999999999975
2023-04-26,39.1261,0.8336,26.7552,0.03640000000000043
2023-04-25,40.6226,0.8245,27.8242,0.18619999999999948
2023-04-24,45.2421,0.8286,28.6322,0.39159999999999684
2023-04-21,50.7571,0.8353,30.3141,0.5705999999999989
2023-04-20,50.121,0.8519,32.3832,0.7271999999999998
2023-04-19,52.8136,0.8769,33.9197,0.8609000000000009
2023-04-18,65.6184,0.888,35.007,0.9901000000000018
2023-04-17,62.5778,0.9053,34.9769,1.0730000000000004
2023-04-14,63.1177,0.9096,34.9445,1.1325000000000003
2023-04-13,62.0223,0.9386,35.2552,1.2169000000000025
2023-04-12,72.5872,0.9523,35.5898,1.2828000000000017
2023-04-11,72.0758,0.9557,35.4657,1.3593999999999973
2023-04-10,71.8094,0.9699,34.7547,1.404600000000002
2023-04-06,71.8094,0.9987,34.21,1.424900000000001
2023-04-05,73.7818,1.035,33.2178,1.4011999999999993
2023-04-04,74.3164,1.0572,32.1546,1.348700000000001
2023-04-03,75.1437,1.0634,30.2578,1.2351000000000028
2023-03-31,71.3987,1.0687,28.3327,1.0930999999999997
2023-03-30,71.8395,1.063,26.5489,0.9178999999999995
2023-03-29,63.02,1.0652,24.7746,0.7385000000000019
2023-03-28,59.0398,0.952,23.1953,0.555299999999999
2023-03-27,61.6553,0.9727,23.2522,0.5351999999999997
2023-03-24,59.8057,0.9987,22.6241,0.5126000000000026
2023-03-23,55.8507,1.0091,21.9477,0.45840000000000103
2023-03-22,56.6347,1.0094,21.7483,0.415300000000002
2023-03-21,60.7528,1.0104,21.567,0.44379999999999953
2023-03-20,67.7951,0.9988,21.3718,0.4407999999999994
2023-03-17,68.9076,0.9803,20.3159,0.36100000000000065
2023-03-16,61.41,0.9386,18.0019,0.18939999999999912
2023-03-15,57.284,0.8697,15.9094,-0.0691999999999986
2023-03-14,54.6942,0.8739,14.9607,-0.2223000000000006
2023-03-13,50.1931,0.8548,14.3161,-0.37490000000000023
2023-03-10,48.7196,0.868,14.4791,-0.45870000000000033
2023-03-09,44.1137,0.8443,14.6546,-0.5858999999999988
2023-03-08,40.4544,0.8336,15.4799,-0.6622000000000021
2023-03-07,42.1634,0.8557,15.6075,-0.7042999999999999
2023-03-06,46.2452,0.8847,15.8042,-0.7031000000000027
2023-03-03,44.0913,0.907,16.5305,-0.7369999999999983
2023-03-02,35.269,0.9419,17.4098,-0.8101999999999983
2023-03-01,33.4853,0.9257,18.1293,-0.8721000000000032
2023-02-28,32.6282,0.9226,18.4043,-0.8519000000000005
2023-02-27,35.5081,0.9643,17.5267,-0.7740000000000009
2023-02-24,32.5159,0.9859,16.7098,-0.6603999999999992
2023-02-23,35.0806,1.01,15.4851,-0.5294999999999987
2023-02-22,35.6874,1.0306,14.4766,-0.4015000000000022
2023-02-21,41.8991,0.9898,13.3905,-0.2184000000000026
2023-02-17,47.6057,0.948,12.801,-0.040099999999998914
